TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
5207,W,4812,268,150,visa,166,debit,264,87,>=3027949.25,<125.0,2,3,0,0,1,2,0,0,1,0,1,0,5,2,0
5209,W,16485,174,150,visa,226,debit,330,87,>=3027949.25,<125.0,3,3,0,0,1,2,0,0,3,0,3,0,9,3,0
5210,W,5089,470,150,mastercard,224,credit,157,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5211,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,2,7,0,1,0,1,1,1,0,1,1,1,1,1,0
5212,R,17188,321,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5213,W,11027,154,150,visa,226,debit,325,87,>=3027949.25,>=125.0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5214,W,3579,554,150,mastercard,224,debit,330,87,<3027949.25,<125.0,4,2,0,0,0,1,0,0,1,0,2,0,6,4,0
5215,W,1804,161,150,mastercard,117,debit,123,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,3,1,0
5216,H,16277,321,150,visa,226,credit,469,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5217,W,17399,111,150,mastercard,224,debit,204,87,<3027949.25,<125.0,2,3,0,0,2,2,0,0,1,0,1,0,6,2,0
5218,W,10616,583,150,visa,226,credit,126,87,>=3027949.25,>=125.0,4,2,0,0,0,1,0,0,1,0,1,0,10,4,0
5219,W,18132,567,150,mastercard,117,debit,184,87,>=3027949.25,<125.0,7,7,0,0,7,6,0,0,4,0,4,0,44,6,0
5220,H,17586,481,150,visa,226,credit,264,87,>=3027949.25,<125.0,3,1,0,1,0,1,0,1,0,2,1,0,0,0,0
5221,W,16560,476,150,visa,126,debit,126,87,>=3027949.25,<125.0,1,2,0,0,0,1,0,0,1,0,1,1,2,1,0
5222,W,8528,215,150,visa,226,debit,191,87,<3027949.25,<125.0,3,2,0,0,1,2,0,0,1,0,2,0,24,3,0
5223,H,1675,174,150,visa,226,debit,330,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5225,W,9500,321,150,visa,226,debit,204,87,>=3027949.25,<125.0,4,2,0,0,1,2,0,0,3,0,2,0,4,3,0
5226,W,14653,194,150,mastercard,166,debit,191,87,>=3027949.25,<125.0,133,115,0,0,215,102,0,0,86,0,94,0,686,118,0
5227,W,12695,490,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,3,0,0,0,1,0,0,2,0,1,0,3,1,0
5228,W,1859,555,150,visa,226,debit,325,87,<3027949.25,>=125.0,145,137,0,0,141,130,0,0,66,0,131,0,265,89,0
5229,W,9500,321,150,visa,226,debit,204,87,<3027949.25,<125.0,122,122,0,0,105,77,0,0,78,0,77,0,479,93,0
5230,W,1724,583,150,visa,226,credit,264,87,<3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5231,R,15406,170,150,visa,226,credit,299,87,<3027949.25,>=125.0,1,1,0,2,0,1,0,1,0,2,1,0,2,1,0
5232,W,1618,360,150,mastercard,126,debit,204,87,>=3027949.25,<125.0,1,5,0,0,1,4,0,0,3,0,5,0,9,1,0
5233,W,10856,268,150,visa,166,debit,272,87,>=3027949.25,<125.0,6,6,0,0,3,5,0,0,4,0,5,0,8,5,0
5234,W,16560,476,150,visa,166,debit,441,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,8,1,0
5235,W,15912,321,150,visa,226,debit,205,87,>=3027949.25,>=125.0,2,2,0,0,1,3,0,0,1,0,1,0,6,2,0
5236,W,12615,489,150,mastercard,224,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,2,0,1,0,4,1,0
5237,H,6019,583,150,visa,226,credit,310,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5238,W,17435,555,150,visa,226,debit,123,87,>=3027949.25,<125.0,1,1,0,0,2,1,0,0,1,0,1,0,6,1,0
5239,R,12581,453,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,2,0,2,0,2,0,2,0,1,1,0,2,1,0
5240,W,9500,321,150,visa,226,debit,330,87,>=3027949.25,<125.0,1,1,0,0,0,2,0,0,1,0,1,0,3,1,0
5241,W,15322,490,150,visa,166,debit,299,87,>=3027949.25,<125.0,5,2,0,0,1,2,0,0,1,0,1,0,16,5,0
5242,W,16075,514,150,mastercard,102,credit,502,87,>=3027949.25,>=125.0,2,2,0,0,1,1,0,0,1,0,1,0,2,2,0
5243,W,2616,NotFound,150,discover,102,credit,299,87,<3027949.25,<125.0,218,190,0,0,147,149,0,0,119,0,159,0,515,181,0
5244,W,5699,555,150,visa,226,debit,436,87,>=3027949.25,<125.0,76,90,0,0,99,71,0,0,60,0,59,0,431,66,0
5245,W,2884,490,150,visa,226,debit,181,87,>=3027949.25,<125.0,3,1,0,0,1,1,0,0,2,0,1,0,18,3,0
5246,W,8059,512,150,mastercard,224,debit,123,87,>=3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,3,2,0
5247,R,11319,155,150,visa,226,credit,299,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5248,W,7861,494,150,visa,226,credit,494,87,>=3027949.25,<125.0,5,7,0,0,2,4,0,0,3,0,4,0,25,5,0
5249,W,11157,215,150,visa,226,debit,433,87,>=3027949.25,<125.0,1,2,0,0,0,2,0,0,2,0,1,0,15,1,0
5250,W,10104,390,150,mastercard,117,debit,251,87,>=3027949.25,>=125.0,1,1,0,0,2,1,0,0,1,0,1,0,1,1,0
5251,S,1214,174,150,visa,226,credit,330,87,>=3027949.25,<125.0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0
5252,W,6053,122,150,mastercard,195,debit,325,87,>=3027949.25,<125.0,3,2,0,0,0,1,0,0,2,0,2,0,8,2,0
5253,W,7919,194,150,mastercard,202,debit,225,87,<3027949.25,<125.0,4,3,0,0,1,1,0,0,3,0,2,0,7,4,0
5254,R,2616,327,150,discover,102,credit,330,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5255,W,10258,321,150,visa,226,debit,441,87,>=3027949.25,<125.0,2,2,0,0,0,1,0,0,1,0,1,0,2,1,0
5256,W,9350,111,150,visa,162,credit,299,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,0
5257,C,11418,555,119,visa,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5258,R,12695,490,150,visa,226,debit,325,87,<3027949.25,<125.0,2,1,0,2,0,2,0,2,0,2,2,0,2,2,0
5259,W,10616,583,150,visa,226,credit,264,87,<3027949.25,<125.0,2,2,0,0,1,1,0,0,2,0,1,0,4,2,0
5260,W,2616,327,150,discover,102,credit,204,87,>=3027949.25,>=125.0,5,2,0,0,0,1,0,0,1,0,1,0,8,3,0
5261,W,13821,555,150,mastercard,117,debit,264,87,>=3027949.25,<125.0,2,3,0,0,1,3,0,0,1,0,3,0,8,2,0
5262,W,4128,555,150,visa,226,debit,428,87,<3027949.25,<125.0,11,9,0,0,0,8,0,0,6,0,5,0,4,2,0
5264,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,3,6,0,1,0,1,1,3,0,3,1,1,3,2,0
5265,W,13472,555,150,mastercard,166,debit,272,87,>=3027949.25,>=125.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5266,W,18018,452,150,mastercard,117,debit,264,87,>=3027949.25,<125.0,1,6,0,0,0,2,0,0,3,0,1,0,5,1,0
5267,W,5033,269,150,mastercard,224,debit,264,87,>=3027949.25,>=125.0,4,4,0,0,2,3,0,0,3,0,3,0,16,4,0
5268,W,15691,111,150,mastercard,102,credit,299,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
5269,W,7919,194,150,mastercard,166,debit,512,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5270,W,3542,555,150,visa,226,debit,315,87,>=3027949.25,<125.0,5,4,0,0,2,5,0,0,3,0,3,0,16,4,0
5271,C,9633,296,185,visa,138,debit,148,60,<3027949.25,<125.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0
5272,W,10113,369,150,mastercard,137,debit,315,87,<3027949.25,<125.0,1,2,0,0,0,2,0,0,2,0,1,0,4,1,0
5273,C,13789,103,185,visa,226,credit,NotFound,NotFound,<3027949.25,<125.0,4664,5620,0,2236,0,2236,2236,3308,0,3236,3164,3164,2898,1413,0
5275,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,6,0,1,0,1,1,1,0,1,1,1,1,1,0
5276,W,10741,555,150,visa,226,debit,264,87,>=3027949.25,<125.0,170,161,0,0,113,134,0,0,105,0,133,0,569,139,0
5277,W,13530,455,150,mastercard,224,debit,330,87,>=3027949.25,<125.0,3,2,0,0,1,4,0,0,2,0,2,0,12,3,0
5278,W,7504,555,150,visa,226,debit,264,87,<3027949.25,<125.0,5,6,0,0,1,1,0,0,2,0,3,0,28,5,0
5279,W,14410,276,150,visa,226,debit,191,87,>=3027949.25,>=125.0,3,2,0,0,0,2,0,0,1,0,1,0,7,3,0
5281,S,2616,327,150,discover,223,credit,123,87,>=3027949.25,<125.0,4,3,0,1,0,0,0,6,0,5,1,0,15,4,0
5282,W,6530,206,150,mastercard,126,debit,327,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
5283,W,8273,555,150,visa,226,debit,485,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,1,0,1,0,2,1,0
5284,W,12695,490,150,visa,226,debit,204,87,>=3027949.25,<125.0,2,2,0,0,0,1,0,0,1,0,1,1,13,2,0
5285,W,7664,490,150,visa,226,debit,264,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
5286,W,1906,445,150,mastercard,224,debit,512,87,>=3027949.25,>=125.0,2,4,0,0,3,2,0,0,1,0,1,0,9,2,0
5287,W,10057,225,150,mastercard,224,debit,441,87,<3027949.25,<125.0,4,1,0,0,3,2,0,0,2,0,3,0,58,4,0
5288,W,4663,490,150,visa,166,debit,264,87,<3027949.25,<125.0,2,2,0,0,1,2,0,0,2,0,2,0,2,2,0
5290,R,5713,168,144,visa,147,credit,348,96,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
5291,W,17400,174,150,visa,226,debit,181,87,<3027949.25,>=125.0,2,2,0,0,0,1,0,0,3,0,1,0,6,2,0
5292,W,8452,524,150,visa,226,debit,110,87,>=3027949.25,<125.0,6,4,0,0,1,4,0,0,2,0,1,0,24,5,0
5293,C,1338,407,185,visa,226,credit,NotFound,NotFound,<3027949.25,<125.0,2,3,0,1,0,1,1,2,0,3,2,2,3,2,0
5294,W,12725,325,150,visa,226,debit,272,87,>=3027949.25,<125.0,2,1,0,0,1,1,0,0,1,0,1,0,2,2,0
5295,C,9633,296,185,visa,138,debit,NotFound,NotFound,<3027949.25,>=125.0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0
5296,W,15066,170,150,mastercard,102,credit,325,87,>=3027949.25,>=125.0,2,2,0,0,1,2,0,0,2,0,1,0,3,2,0
5297,H,18227,583,150,visa,226,credit,225,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5298,W,9992,455,150,mastercard,126,debit,251,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
5299,W,7919,194,150,mastercard,166,debit,315,87,>=3027949.25,>=125.0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
5300,W,3281,555,150,visa,226,debit,433,87,>=3027949.25,<125.0,3,1,0,0,0,2,0,0,1,0,1,0,19,3,0
5301,W,15066,170,150,mastercard,102,credit,204,87,>=3027949.25,<125.0,4,2,0,0,0,2,0,0,1,0,1,0,6,3,0
5302,C,17782,408,185,visa,226,debit,NotFound,NotFound,>=3027949.25,<125.0,3,8,0,2,0,2,2,2,0,1,3,3,2,2,0
5303,W,17188,321,150,visa,226,debit,226,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
5304,C,9026,545,185,visa,137,credit,NotFound,NotFound,<3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5305,W,1556,314,150,mastercard,224,debit,299,87,>=3027949.25,<125.0,5,5,0,0,3,3,0,0,4,0,4,0,31,3,0
5306,W,16561,302,150,visa,226,debit,253,87,>=3027949.25,<125.0,5,3,0,0,1,3,0,0,3,0,4,0,13,4,0
5307,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,2,4,0,2,0,2,2,6,0,2,2,2,2,1,0
5308,W,3484,372,150,mastercard,117,debit,264,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,3,0,1,0,8,1,0
5309,W,3278,453,150,visa,226,debit,264,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0
5310,W,12741,106,150,visa,226,debit,143,87,<3027949.25,<125.0,9,13,0,0,1,10,0,0,8,0,7,0,124,6,0
5311,W,17188,321,150,visa,226,debit,299,87,<3027949.25,<125.0,1,1,0,0,2,1,0,0,0,0,1,0,2,1,0
5312,W,1618,360,150,mastercard,166,debit,204,87,>=3027949.25,<125.0,3,3,0,0,1,2,0,0,2,0,3,0,4,3,0
5313,H,3972,562,150,mastercard,219,credit,325,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5314,R,14117,399,150,american express,150,credit,299,87,<3027949.25,>=125.0,2,2,0,1,0,1,0,1,0,1,2,0,1,1,0
5315,W,17188,321,150,visa,226,debit,299,87,>=3027949.25,<125.0,100,104,0,0,89,90,0,0,65,0,65,1,479,87,0
5316,R,6102,340,150,mastercard,117,debit,337,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
5317,W,12695,490,150,visa,226,debit,325,87,>=3027949.25,<125.0,2,2,0,0,0,1,0,0,1,0,1,0,2,2,0
5318,W,7207,111,150,visa,226,debit,204,87,>=3027949.25,<125.0,2,4,0,0,0,2,0,0,1,0,1,0,17,2,0
5319,H,17055,393,150,mastercard,117,debit,472,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
5320,W,10447,490,150,visa,226,debit,315,87,>=3027949.25,<125.0,5,6,0,0,2,6,0,0,5,0,4,1,65,5,0
5321,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,5,0,1,0,1,1,1,0,1,1,1,1,1,0
5322,W,15986,360,150,mastercard,166,debit,299,87,>=3027949.25,<125.0,10,8,0,0,8,5,0,0,8,0,7,0,48,7,0
5323,H,16659,170,150,visa,226,credit,184,87,<3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
5324,R,2803,100,150,visa,226,debit,337,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5325,W,6344,327,150,discover,166,debit,315,87,>=3027949.25,>=125.0,6,3,0,0,0,1,0,0,2,0,2,0,6,2,0
5326,W,10057,225,150,mastercard,224,debit,441,87,>=3027949.25,<125.0,4,1,0,0,3,2,0,0,2,0,3,0,59,4,0
5327,W,12544,321,150,visa,226,debit,337,87,>=3027949.25,<125.0,4,5,0,0,1,4,0,0,3,0,3,0,31,4,0
5328,C,10553,500,185,mastercard,224,credit,NotFound,NotFound,<3027949.25,>=125.0,2,5,0,1,0,1,1,0,0,0,2,2,2,2,0
5329,W,7264,220,150,visa,195,debit,251,87,>=3027949.25,>=125.0,1,3,0,0,2,5,0,0,2,0,1,0,7,1,0
5330,W,1342,514,150,mastercard,224,debit,325,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,3,1,0
5331,W,10112,360,150,visa,166,debit,325,87,>=3027949.25,<125.0,4,6,0,0,0,3,0,0,2,0,2,0,6,3,0
5332,W,14858,558,150,visa,226,debit,325,87,<3027949.25,<125.0,4,3,0,0,1,4,0,0,3,0,4,0,9,4,0
5333,R,11752,399,150,american express,119,credit,327,87,<3027949.25,>=125.0,1,2,0,2,0,1,0,1,0,1,1,0,1,1,0
5334,W,9323,111,150,visa,226,debit,191,87,>=3027949.25,<125.0,133,121,0,0,186,121,0,0,90,0,87,0,665,100,0
5335,W,13511,111,150,visa,166,debit,184,87,<3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,14,2,0
5336,W,4945,383,150,visa,226,debit,498,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5337,W,7919,194,150,mastercard,166,debit,308,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,4,0,6,1,21,1,0
5338,C,1616,555,119,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5339,W,10859,231,150,mastercard,117,debit,251,87,>=3027949.25,<125.0,2,2,0,0,2,2,0,0,2,0,2,0,15,1,0
5340,C,5812,408,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5341,W,6292,298,150,visa,226,debit,203,87,>=3027949.25,<125.0,4,3,0,0,0,2,0,0,2,0,2,0,44,4,0
5342,W,6019,583,150,visa,226,credit,184,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
5343,W,5033,269,150,mastercard,224,debit,441,87,>=3027949.25,<125.0,5,5,0,0,2,3,0,0,4,0,3,0,44,4,0
5345,W,9500,321,150,visa,226,debit,330,87,<3027949.25,<125.0,2,1,0,0,0,1,0,0,1,0,1,0,6,2,0
5346,C,2256,545,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,1,0,1,1,1,0,1,2,2,0,0,0
5347,W,6054,327,150,discover,NotFound,credit,441,87,>=3027949.25,<125.0,3,2,0,0,1,1,0,0,3,0,1,0,2,2,0
5348,W,7919,194,150,mastercard,202,debit,330,87,<3027949.25,>=125.0,13,16,0,0,8,9,0,0,10,0,9,0,67,12,0
5349,R,10486,514,150,mastercard,219,credit,204,87,<3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5350,W,17399,111,150,mastercard,224,debit,204,87,>=3027949.25,<125.0,2,2,0,0,3,1,0,0,2,0,2,0,38,2,0
5351,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,2,14,0,2,0,2,2,5,0,7,6,6,3,1,0
5352,W,9500,321,150,visa,226,debit,204,87,>=3027949.25,<125.0,6,7,0,0,0,2,0,0,1,0,2,0,11,5,0
5353,C,13832,375,185,mastercard,224,debit,130,60,>=3027949.25,>=125.0,4,2,0,1,0,1,1,0,0,0,1,1,3,3,0
5354,C,4504,500,185,mastercard,219,credit,NotFound,NotFound,>=3027949.25,<125.0,1,2,0,0,0,0,1,1,0,1,1,1,1,1,0
5355,W,2616,NotFound,150,discover,102,credit,126,87,<3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
5356,C,16062,500,185,mastercard,137,credit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
5357,W,13249,111,150,visa,226,debit,264,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,14,1,0
5358,W,15066,170,150,mastercard,102,credit,441,87,>=3027949.25,>=125.0,2,1,0,0,0,1,0,0,1,0,1,0,2,2,0
5359,C,9633,130,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,2,2,0,1,0,1,1,1,0,1,1,1,2,2,0
5360,W,10616,583,150,visa,226,credit,181,87,>=3027949.25,<125.0,81,82,0,0,76,58,0,0,62,0,65,0,434,68,0
5361,R,18227,583,150,visa,226,credit,299,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
5362,W,1546,111,150,visa,226,debit,204,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5363,W,11162,346,150,mastercard,224,debit,299,87,>=3027949.25,<125.0,2,3,0,0,0,2,0,0,1,0,1,0,26,2,0
5364,W,18211,597,150,visa,226,debit,325,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0
5365,C,15890,545,185,visa,195,debit,NotFound,NotFound,<3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
5366,H,6019,583,150,visa,226,credit,315,87,>=3027949.25,>=125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5367,H,9500,321,150,visa,226,debit,330,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5368,W,4894,343,150,mastercard,229,debit,299,87,>=3027949.25,<125.0,9,5,0,0,3,3,0,0,3,0,2,0,36,8,0
5369,H,7207,111,150,visa,226,debit,204,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5371,C,4461,375,185,mastercard,224,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5372,W,16116,568,150,visa,226,debit,330,87,>=3027949.25,<125.0,153,144,0,0,122,103,0,0,98,0,118,0,477,131,0
5373,S,12116,404,150,mastercard,102,credit,330,87,>=3027949.25,<125.0,2,6,0,6,0,0,0,11,0,6,2,0,54,1,0
5374,C,13832,375,185,mastercard,224,debit,NotFound,NotFound,<3027949.25,<125.0,1,4,0,1,0,1,1,1,0,2,2,2,1,1,0
5375,C,5583,103,185,visa,226,credit,NotFound,NotFound,>=3027949.25,<125.0,2,2,0,1,0,1,1,1,0,1,1,1,1,1,0
5376,R,10057,225,150,mastercard,224,debit,181,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5377,W,10836,537,150,mastercard,224,debit,272,87,>=3027949.25,>=125.0,4,3,0,0,1,2,0,0,2,0,2,0,6,4,0
5378,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,4,0,1,0,1,1,3,0,3,1,1,1,1,0
5379,W,9500,321,150,visa,226,debit,330,87,>=3027949.25,<125.0,2,3,0,0,0,1,0,0,1,0,1,1,8,2,0
5380,H,11162,346,150,mastercard,224,debit,299,87,<3027949.25,<125.0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0
5381,W,1039,391,150,visa,166,debit,204,87,>=3027949.25,<125.0,1,1,0,0,1,1,0,0,2,0,1,0,2,1,0
5382,W,9561,242,150,visa,166,debit,315,87,>=3027949.25,>=125.0,2,1,0,0,3,2,0,0,1,0,2,0,5,2,0
5383,H,3660,399,150,american express,236,credit,220,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0
5384,W,1790,555,150,visa,226,debit,170,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5385,W,2646,449,150,visa,166,debit,184,87,<3027949.25,<125.0,144,139,0,0,90,111,0,0,96,0,109,0,487,111,0
5386,H,10616,583,150,visa,226,credit,494,87,<3027949.25,<125.0,1,1,0,3,0,1,0,1,0,3,2,0,2,1,0
5387,R,6019,583,150,visa,226,credit,205,87,>=3027949.25,<125.0,2,2,0,1,0,2,0,2,0,2,2,0,2,2,0
5388,W,18018,452,150,mastercard,117,debit,264,87,>=3027949.25,<125.0,2,2,0,0,0,1,0,0,2,0,1,0,0,0,0
5389,W,7919,194,150,mastercard,166,debit,264,87,>=3027949.25,<125.0,2,3,0,0,0,2,0,0,1,0,1,0,5,2,0
5391,S,3602,119,150,visa,195,credit,330,87,>=3027949.25,<125.0,5,5,0,12,0,0,0,10,0,19,2,0,118,5,0
5392,C,15885,545,185,visa,138,debit,NotFound,NotFound,>=3027949.25,<125.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
5393,W,17188,321,150,visa,226,debit,299,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0
5394,W,16661,490,150,visa,226,debit,327,87,>=3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5395,W,1450,215,150,visa,166,debit,387,87,<3027949.25,<125.0,3,4,0,0,0,2,0,0,4,0,5,0,3,2,0
5396,W,7005,111,150,visa,226,debit,310,87,>=3027949.25,<125.0,3,3,0,0,0,1,0,0,2,0,3,0,1,1,0
5397,W,8452,524,150,visa,226,debit,110,87,<3027949.25,>=125.0,1,3,0,0,0,2,0,0,2,0,1,0,11,1,0
5398,S,15775,481,150,mastercard,102,credit,330,87,>=3027949.25,>=125.0,5,3,0,3,0,0,0,8,0,3,5,0,61,5,0
5399,W,15029,555,150,visa,226,credit,181,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,2,1,0
5400,C,8755,500,185,mastercard,224,credit,NotFound,NotFound,<3027949.25,<125.0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0
5401,W,7919,194,150,mastercard,166,debit,436,87,>=3027949.25,<125.0,8,8,0,0,6,6,0,0,6,0,5,0,43,8,0
5402,W,9500,321,150,visa,226,debit,204,87,<3027949.25,<125.0,4,3,0,0,4,3,0,0,2,0,3,0,12,4,0
5403,W,2377,203,150,visa,166,debit,330,87,<3027949.25,<125.0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
5404,W,11725,481,150,mastercard,102,credit,498,87,<3027949.25,>=125.0,2,2,0,0,1,1,0,0,2,0,2,0,10,2,0
5405,W,7442,353,150,mastercard,117,debit,126,87,>=3027949.25,<125.0,2,2,0,0,1,1,0,0,1,0,2,0,14,2,0
5406,W,4436,174,150,visa,226,debit,494,87,<3027949.25,<125.0,2,3,0,0,2,2,0,0,1,0,1,0,17,2,0
5407,W,11899,564,150,visa,226,debit,204,87,>=3027949.25,<125.0,3,2,0,0,1,3,0,0,2,0,3,0,4,2,0
5408,W,6755,586,150,mastercard,224,credit,325,87,>=3027949.25,<125.0,1,2,0,0,0,1,0,0,3,0,1,0,5,1,0
5409,R,2722,NotFound,150,visa,226,debit,469,87,<3027949.25,<125.0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
5410,W,7282,194,150,mastercard,195,debit,181,87,>=3027949.25,<125.0,3,3,0,0,1,2,0,0,3,0,3,0,4,2,0
5411,W,13030,NotFound,150,visa,195,debit,264,87,<3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,6,1,0
5412,W,15359,562,150,mastercard,219,credit,324,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0
5414,W,11925,553,150,visa,226,debit,512,87,>=3027949.25,<125.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0
5415,W,17085,361,150,visa,226,debit,204,87,>=3027949.25,<125.0,2,1,0,0,0,2,0,0,1,0,1,0,3,2,0
5416,W,10740,170,150,mastercard,197,credit,204,87,>=3027949.25,>=125.0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
5417,W,10053,512,150,mastercard,117,debit,191,87,>=3027949.25,>=125.0,1,1,0,0,0,1,0,0,1,0,1,0,3,1,0
5418,H,3278,453,150,visa,226,debit,220,87,>=3027949.25,<125.0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0
