,TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
397,472830,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,4.0,14.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,5.0,1.0
398,472831,W,15484,418.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
399,472832,W,2377,203.0,150.0,visa,166.0,debit,123.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
400,472833,R,15063,514.0,150.0,visa,226.0,credit,472.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
401,472834,C,16062,500.0,185.0,mastercard,137.0,credit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
402,472835,W,18234,481.0,150.0,mastercard,135.0,credit,204.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
403,472836,W,7919,194.0,150.0,mastercard,166.0,debit,204.0,87.0,>=3027949.25,<125,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,2.0
404,472837,C,10876,104.0,185.0,visa,137.0,credit,NotFound,NotFound,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
405,472838,C,14260,500.0,185.0,mastercard,224.0,credit,NotFound,NotFound,<3027949.25,<125,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0
406,472839,W,5376,111.0,150.0,mastercard,224.0,debit,325.0,87.0,<3027949.25,<125,107.0,99.0,0.0,0.0,174.0,81.0,0.0,0.0,67.0,0.0,66.0,0.0,536.0,94.0
407,472840,H,13810,194.0,150.0,mastercard,166.0,debit,123.0,87.0,>=3027949.25,>=125.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0
408,472841,W,15286,170.0,150.0,visa,226.0,credit,343.0,87.0,<3027949.25,<125,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0
409,472842,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,>=125.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
410,472843,W,2884,490.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,6.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,4.0,0.0,7.0,0.0,22.0,6.0
411,472844,W,9306,490.0,150.0,visa,226.0,debit,225.0,87.0,>=3027949.25,<125,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,27.0,3.0
412,472845,H,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
413,472846,W,3445,543.0,150.0,mastercard,224.0,debit,315.0,87.0,>=3027949.25,>=125.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0
414,472847,C,17820,500.0,185.0,mastercard,224.0,credit,NotFound,NotFound,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
415,472848,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0
416,472849,W,14649,548.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
417,472850,W,3681,513.0,150.0,visa,166.0,debit,123.0,87.0,>=3027949.25,<125,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0
418,472851,C,10645,555.0,146.0,visa,226.0,credit,NotFound,NotFound,>=3027949.25,<125,3.0,4.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
419,472852,W,7508,321.0,150.0,visa,226.0,debit,110.0,87.0,>=3027949.25,<125,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,26.0,3.0
420,472853,H,15063,514.0,150.0,visa,226.0,credit,441.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
421,472854,R,16659,170.0,150.0,visa,226.0,credit,126.0,87.0,>=3027949.25,<125,3.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
422,472855,W,11815,206.0,150.0,mastercard,166.0,debit,330.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,49.0,1.0
423,472856,W,7322,411.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
424,472857,R,9069,399.0,150.0,american express,137.0,credit,204.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
425,472858,H,15063,514.0,150.0,visa,226.0,credit,272.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
426,472859,W,7324,233.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,<125,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,7.0,4.0
427,472860,W,1782,555.0,150.0,visa,226.0,debit,512.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
428,472861,R,7903,399.0,150.0,american express,137.0,credit,315.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
429,472862,C,3154,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0
430,472863,W,10594,221.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
431,472864,W,1342,514.0,150.0,mastercard,224.0,debit,325.0,87.0,<3027949.25,<125,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,52.0,2.0
432,472865,W,6019,583.0,150.0,visa,226.0,credit,225.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
433,472866,W,10613,250.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
434,472867,W,2616,327.0,150.0,discover,102.0,credit,123.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
435,472868,C,16062,500.0,185.0,mastercard,137.0,credit,161.0,60.0,<3027949.25,<125,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0
436,472869,W,7919,194.0,150.0,mastercard,202.0,debit,264.0,87.0,<3027949.25,<125,151.0,138.0,0.0,0.0,190.0,108.0,0.0,0.0,95.0,0.0,105.0,0.0,721.0,125.0
437,472870,C,1906,445.0,150.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
438,472871,W,9480,170.0,150.0,visa,226.0,debit,387.0,87.0,>=3027949.25,<125,7.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0,1.0,13.0,5.0
439,472872,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
440,472873,H,10616,583.0,150.0,visa,226.0,credit,264.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
441,472874,W,7482,490.0,150.0,visa,226.0,debit,325.0,87.0,<3027949.25,>=125.0,5.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,98.0,5.0
442,472875,W,2290,555.0,150.0,visa,226.0,debit,325.0,87.0,<3027949.25,<125,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0
443,472876,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,>=3027949.25,<125,3.0,7.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,25.0,3.0
444,472877,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,>=3027949.25,>=125.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,61.0,5.0
445,472878,W,14290,512.0,150.0,visa,226.0,debit,444.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
446,472879,H,6019,583.0,150.0,visa,226.0,credit,225.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
447,472880,R,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,>=3027949.25,>=125.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
448,472881,C,5812,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,40.0,304.0,0.0,34.0,0.0,34.0,34.0,45.0,0.0,64.0,81.0,81.0,128.0,19.0
449,472882,C,9633,130.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
450,472883,R,9676,555.0,144.0,mastercard,197.0,credit,356.0,96.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
451,472884,W,5789,555.0,150.0,visa,226.0,debit,272.0,87.0,>=3027949.25,>=125.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0
452,472885,W,7069,111.0,150.0,mastercard,166.0,debit,325.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0
453,472886,H,2049,390.0,150.0,mastercard,224.0,debit,472.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
454,472887,W,10471,144.0,150.0,mastercard,224.0,debit,337.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0
455,472888,W,9992,455.0,150.0,mastercard,126.0,debit,494.0,87.0,>=3027949.25,<125,11.0,11.0,0.0,0.0,5.0,9.0,0.0,0.0,9.0,0.0,6.0,0.0,25.0,10.0
456,472889,W,15238,543.0,150.0,mastercard,224.0,debit,191.0,87.0,>=3027949.25,<125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,2.0
457,472890,W,8109,410.0,150.0,visa,226.0,debit,384.0,87.0,>=3027949.25,<125,13.0,19.0,0.0,0.0,11.0,10.0,0.0,0.0,13.0,0.0,10.0,0.0,34.0,9.0
458,472891,W,11280,481.0,150.0,visa,226.0,credit,158.0,87.0,<3027949.25,<125,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0
459,472892,W,6276,280.0,150.0,mastercard,117.0,debit,191.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0
460,472893,W,9803,583.0,150.0,visa,226.0,credit,448.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,83.0,2.0
461,472894,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,>=125.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,35.0,1.0
462,472895,W,13462,402.0,150.0,visa,226.0,debit,343.0,87.0,>=3027949.25,<125,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0
463,472896,C,9633,130.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
464,472897,W,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,<3027949.25,>=125.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,2.0
465,472898,W,10616,583.0,150.0,visa,226.0,credit,315.0,87.0,>=3027949.25,>=125.0,4.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,57.0,4.0
466,472899,W,11157,215.0,150.0,visa,226.0,debit,433.0,87.0,>=3027949.25,<125,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,23.0,3.0
467,472900,W,3682,264.0,150.0,visa,226.0,credit,476.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
468,472901,W,8320,476.0,150.0,visa,166.0,debit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
469,472902,W,10486,514.0,150.0,mastercard,219.0,credit,264.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
470,472903,H,16659,170.0,150.0,visa,226.0,credit,325.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
471,472904,W,17217,111.0,150.0,visa,226.0,debit,494.0,87.0,>=3027949.25,<125,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,38.0,3.0
472,472905,W,6194,498.0,150.0,mastercard,117.0,debit,337.0,87.0,>=3027949.25,<125,7.0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,3.0,1.0,21.0,6.0
473,472906,W,10486,514.0,150.0,mastercard,219.0,credit,512.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
474,472907,W,13982,218.0,150.0,mastercard,117.0,debit,512.0,87.0,>=3027949.25,<125,6.0,6.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,0.0,5.0,0.0,44.0,6.0
475,472908,W,14290,512.0,150.0,visa,226.0,debit,177.0,87.0,<3027949.25,<125,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,26.0,3.0
476,472909,W,7919,194.0,150.0,mastercard,166.0,debit,324.0,87.0,>=3027949.25,<125,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0
477,472910,C,5812,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0
478,472911,W,4663,490.0,150.0,visa,166.0,debit,433.0,87.0,>=3027949.25,<125,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,38.0,3.0
479,472912,R,13497,222.0,150.0,visa,226.0,debit,469.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
480,472913,W,7861,494.0,150.0,visa,226.0,credit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
481,472914,W,15484,418.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,>=125.0,6.0,11.0,0.0,0.0,11.0,6.0,0.0,0.0,5.0,0.0,6.0,0.0,56.0,6.0
482,472915,C,9633,296.0,185.0,visa,138.0,debit,540.0,60.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
483,472916,W,18249,360.0,150.0,mastercard,126.0,debit,231.0,87.0,>=3027949.25,<125,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0
484,472917,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
485,472918,W,8153,390.0,150.0,mastercard,224.0,debit,330.0,87.0,>=3027949.25,>=125.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
486,472919,W,12544,321.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0
487,472920,W,5829,395.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,<125,3.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,2.0
488,472921,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,>=125.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
489,472922,W,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
490,472923,C,13832,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,9.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,8.0,1.0
491,472924,R,6741,583.0,150.0,visa,195.0,credit,330.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
492,472925,W,16326,321.0,150.0,visa,226.0,credit,299.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
493,472926,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,>=125.0,165.0,130.0,0.0,0.0,178.0,109.0,0.0,0.0,99.0,0.0,109.0,0.0,600.0,140.0
494,472927,W,12577,268.0,150.0,visa,166.0,debit,325.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
495,472928,W,1676,555.0,150.0,visa,226.0,debit,184.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
496,472929,C,15257,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0
497,472930,W,3277,111.0,150.0,visa,226.0,debit,231.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
498,472931,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
499,472932,W,5629,490.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0
